student_id,enrolled_courses,video_watch_mins,avg_quiz_score,days_active,completion_status
STU_03857,"Deep Learning, Data Science, Machine Learning",555,67.7,5,0
STU_03858,"Data Visualization, Cyber Security",1294,93.3,57,1
STU_03859,"Python Programming, Data Visualization, Blockchain",841,85.2,32,1
STU_03860,"Blockchain, Python Programming, Machine Learning",1080,90.0,32,1
STU_03861,"Cyber Security, Cloud Computing, Python Programming",868,83.8,28,1
STU_03862,"Cyber Security, Blockchain, Cloud Computing",850,78.1,53,1
STU_03863,"Artificial Intelligence, Web Development, Cloud Computing",477,67.0,7,0
STU_03864,"Deep Learning, Artificial Intelligence, Machine Learning",243,73.0,7,0
STU_03865,"Data Science, Deep Learning, Blockchain, Machine Learning",161,36.5,5,0
STU_03866,"Python Programming, Machine Learning, Cyber Security",316,71.5,2,0
STU_03867,"Cloud Computing, Data Science, Data Visualization, Machine Learning",421,55.9,12,0
STU_03868,"Cloud Computing, Data Science",809,90.3,65,1
STU_03869,"Web Development, Data Science",266,66.1,12,0
STU_03870,"Deep Learning, Machine Learning, Blockchain",100,45.7,1,0
STU_03871,"Web Development, Python Programming, Data Visualization, Cyber Security, Deep Learning, Machine Learning",219,59.8,12,0
STU_03872,"Blockchain, Web Development",1267,93.8,59,1
STU_03873,"Artificial Intelligence, Python Programming",616,67.6,16,1
STU_03874,"Machine Learning, Data Visualization, Blockchain, Artificial Intelligence",288,60.4,12,0
STU_03875,"Python Programming, Cloud Computing",1534,81.0,20,1
STU_03876,"Cyber Security, Deep Learning, Web Development, Machine Learning",1180,89.3,32,1
STU_03877,"Data Science, Data Visualization",402,64.9,15,0
STU_03878,"Artificial Intelligence, Web Development, Data Visualization",1317,89.7,46,1
STU_03879,"Python Programming, Data Science",1159,91.1,29,1
STU_03880,"Data Science, Machine Learning, Cloud Computing",1223,96.6,42,1
STU_03881,"Python Programming, Data Science",379,55.1,10,0
STU_03882,"Machine Learning, Deep Learning, Data Science",351,63.4,5,0
STU_03883,"Python Programming, Data Science, Artificial Intelligence",1295,79.4,43,1
STU_03884,"Machine Learning, Data Science",128,82.0,12,1
STU_03885,"Blockchain, Machine Learning, Cyber Security",320,97.8,60,1
STU_03886,"Web Development, Machine Learning",1112,93.8,32,1
STU_03887,"Blockchain, Data Visualization",232,68.6,9,0
STU_03888,"Blockchain, Web Development",308,70.8,7,0
STU_03889,"Deep Learning, Cyber Security, Blockchain, Machine Learning, Web Development",1587,83.4,49,1
STU_03890,Blockchain,570,58.7,9,0
STU_03891,"Deep Learning, Artificial Intelligence, Cyber Security, Cloud Computing",1161,83.2,63,1
STU_03892,"Machine Learning, Blockchain, Data Visualization, Cloud Computing",1203,91.7,47,1
STU_03893,"Web Development, Cyber Security, Data Science",1165,94.8,51,1
STU_03894,"Cloud Computing, Python Programming",1132,64.3,45,1
STU_03895,"Data Science, Web Development, Cyber Security",139,48.4,1,0
STU_03896,Blockchain,370,44.3,13,0
STU_03897,"Data Science, Artificial Intelligence",392,31.1,7,1
STU_03898,"Python Programming, Cloud Computing",70,58.6,11,0
STU_03899,"Cloud Computing, Artificial Intelligence, Data Science",1579,74.8,49,1
STU_03900,"Machine Learning, Web Development, Data Visualization",1536,89.5,68,1
STU_03901,"Web Development, Artificial Intelligence",962,91.6,54,1
STU_03902,"Python Programming, Data Science, Web Development, Deep Learning, Machine Learning",388,34.2,9,1
STU_03903,Data Science,376,59.8,5,0
STU_03904,"Cyber Security, Web Development, Deep Learning, Data Visualization",1318,84.7,48,1
STU_03905,"Deep Learning, Artificial Intelligence, Python Programming",1419,93.6,70,1
STU_03906,"Data Visualization, Deep Learning, Python Programming, Artificial Intelligence, Machine Learning",408,74.3,10,0
STU_03907,"Python Programming, Deep Learning",735,80.1,51,1
STU_03908,"Cyber Security, Web Development, Blockchain, Data Science, Artificial Intelligence",1551,83.3,43,0
STU_03909,"Blockchain, Artificial Intelligence",268,49.5,8,0
STU_03910,Python Programming,1069,94.2,43,1
STU_03911,"Machine Learning, Data Visualization, Web Development",1649,93.6,57,1
STU_03912,"Web Development, Python Programming, Data Science",1288,91.1,39,1
STU_03913,"Artificial Intelligence, Machine Learning, Python Programming",385,53.1,19,0
STU_03914,"Blockchain, Cloud Computing, Machine Learning, Web Development",427,64.0,16,0
STU_03915,"Web Development, Machine Learning, Artificial Intelligence, Python Programming, Cyber Security",548,75.8,36,1
STU_03916,"Deep Learning, Data Visualization, Web Development, Blockchain, Artificial Intelligence",1335,78.1,18,1
STU_03917,"Python Programming, Data Visualization",202,56.8,12,0
STU_03918,"Data Science, Machine Learning",1006,92.2,35,1
STU_03919,"Deep Learning, Machine Learning",241,54.2,16,0
STU_03920,Cloud Computing,148,47.5,8,0
STU_03921,Data Visualization,562,36.5,14,0
STU_03922,"Cloud Computing, Artificial Intelligence, Blockchain",1057,97.9,32,1
STU_03923,"Cloud Computing, Data Visualization, Data Science, Artificial Intelligence",258,46.3,9,0
STU_03924,"Data Visualization, Data Science, Web Development",231,95.4,26,1
STU_03925,"Cloud Computing, Data Science, Web Development",156,57.9,1,0
STU_03926,"Data Science, Deep Learning",1094,84.6,57,1
STU_03927,Data Science,492,51.3,10,0
STU_03928,"Blockchain, Python Programming",1655,100.0,24,1
STU_03929,"Web Development, Machine Learning, Data Visualization, Blockchain, Deep Learning",505,70.2,1,0
STU_03930,"Machine Learning, Data Visualization, Cloud Computing, Web Development",280,58.1,9,0
STU_03931,"Artificial Intelligence, Data Science",1259,80.3,64,1
STU_03932,"Cloud Computing, Cyber Security",962,85.8,40,1
STU_03933,"Deep Learning, Python Programming, Machine Learning",299,67.4,5,0
STU_03934,"Artificial Intelligence, Python Programming, Web Development",406,62.5,11,0
STU_03935,Deep Learning,1771,79.4,42,1
STU_03936,"Deep Learning, Cloud Computing, Web Development, Data Visualization, Machine Learning",946,87.9,44,1
STU_03937,Web Development,1383,100.0,52,1
STU_03938,Cyber Security,1200,88.1,54,1
STU_03939,"Cloud Computing, Deep Learning",276,68.3,7,0
STU_03940,"Deep Learning, Cyber Security, Cloud Computing, Artificial Intelligence, Machine Learning",1560,75.4,50,1
STU_03941,"Data Visualization, Machine Learning, Web Development",245,35.8,10,0
STU_03942,"Machine Learning, Data Science",80,30.2,10,0
STU_03943,"Blockchain, Python Programming, Deep Learning",913,98.7,49,1
STU_03944,"Cloud Computing, Blockchain, Machine Learning",1453,87.1,48,1
STU_03945,Data Visualization,1647,73.4,58,1
STU_03946,"Deep Learning, Machine Learning",357,41.7,9,0
STU_03947,"Data Science, Machine Learning",1556,85.9,34,1
STU_03948,"Cyber Security, Cloud Computing, Data Science, Machine Learning",84,36.1,7,0
STU_03949,Machine Learning,316,52.3,18,0
STU_03950,"Cloud Computing, Python Programming, Web Development",1075,93.2,59,1
STU_03951,"Artificial Intelligence, Data Science",1070,70.5,47,1
STU_03952,"Cloud Computing, Deep Learning, Web Development, Machine Learning",1468,98.1,27,0
STU_03953,"Web Development, Data Visualization",156,59.6,13,0
STU_03954,"Artificial Intelligence, Machine Learning",1229,75.4,20,1
STU_03955,"Python Programming, Web Development, Machine Learning",1429,86.2,29,1
STU_03956,"Deep Learning, Data Science, Blockchain",220,38.0,10,0
STU_03957,"Cyber Security, Machine Learning",708,68.5,32,1
STU_03958,"Deep Learning, Machine Learning",233,57.9,9,1
STU_03959,"Cloud Computing, Data Science, Data Visualization",1266,92.1,35,1
STU_03960,"Cyber Security, Cloud Computing",289,40.6,8,0
STU_03961,"Cyber Security, Python Programming",10,45.0,1,0
STU_03962,"Data Science, Python Programming, Data Visualization",860,100.0,45,1
STU_03963,"Data Science, Artificial Intelligence",957,87.8,47,1
STU_03964,"Data Science, Data Visualization, Blockchain",1262,81.3,37,1
STU_03965,"Artificial Intelligence, Cyber Security, Python Programming",427,36.5,5,1
STU_03966,"Python Programming, Deep Learning, Data Science",1272,68.0,60,0
STU_03967,"Deep Learning, Web Development",924,71.6,45,0
STU_03968,"Python Programming, Data Science",1906,62.7,55,1
STU_03969,"Data Science, Machine Learning",36,50.8,11,0
STU_03970,"Artificial Intelligence, Machine Learning, Data Visualization, Python Programming",812,88.4,62,1
STU_03971,"Web Development, Machine Learning, Artificial Intelligence, Data Visualization",349,54.4,4,0
STU_03972,"Machine Learning, Cyber Security, Data Science",961,99.7,23,1
STU_03973,"Artificial Intelligence, Data Visualization",762,92.7,59,1
STU_03974,"Data Science, Blockchain, Data Visualization",472,51.8,8,0
STU_03975,"Web Development, Data Science",1213,93.1,36,1
STU_03976,"Cyber Security, Artificial Intelligence",349,41.0,6,0
STU_03977,Web Development,400,36.2,20,1
STU_03978,Artificial Intelligence,662,90.9,54,1
STU_03979,Data Science,1005,83.2,55,1
STU_03980,"Cyber Security, Artificial Intelligence, Blockchain, Cloud Computing",1448,82.4,21,1
STU_03981,"Cloud Computing, Deep Learning",1318,62.2,46,1
STU_03982,"Artificial Intelligence, Deep Learning, Web Development, Machine Learning",1149,79.6,56,0
STU_03983,"Deep Learning, Python Programming, Cyber Security, Artificial Intelligence, Machine Learning",394,63.4,3,1
STU_03984,"Python Programming, Blockchain, Data Science",346,29.2,11,0
STU_03985,"Machine Learning, Blockchain, Data Science",1342,65.3,57,1
STU_03986,Python Programming,242,77.6,7,0
STU_03987,"Data Science, Data Visualization, Machine Learning, Web Development, Deep Learning",1187,87.6,56,1
STU_03988,"Blockchain, Artificial Intelligence",1589,74.1,45,1
STU_03989,"Blockchain, Data Science, Machine Learning, Data Visualization",1591,70.3,38,1
STU_03990,"Data Visualization, Cloud Computing, Blockchain, Web Development, Artificial Intelligence",1052,76.6,37,1
STU_03991,"Cloud Computing, Data Science, Blockchain",103,54.7,6,1
STU_03992,"Artificial Intelligence, Data Science",501,65.8,1,0
STU_03993,"Blockchain, Python Programming, Machine Learning",2015,65.8,48,1
STU_03994,Data Science,372,88.0,13,1
STU_03995,"Web Development, Data Science, Blockchain, Machine Learning, Deep Learning",1573,89.7,19,1
STU_03996,"Data Visualization, Data Science",939,81.1,30,1
STU_03997,"Deep Learning, Artificial Intelligence, Web Development, Cyber Security, Machine Learning",262,40.3,13,0
STU_03998,"Cyber Security, Artificial Intelligence, Machine Learning",1569,87.6,44,1
STU_03999,Python Programming,218,34.0,14,0
STU_04000,"Cyber Security, Cloud Computing, Machine Learning",1171,83.9,36,0
STU_04001,"Deep Learning, Artificial Intelligence",1227,89.3,65,1
STU_04002,"Blockchain, Deep Learning, Data Science, Machine Learning",1465,72.1,54,1
STU_04003,"Data Visualization, Data Science, Web Development, Deep Learning, Machine Learning",1473,93.8,44,1
STU_04004,"Artificial Intelligence, Cyber Security, Deep Learning, Machine Learning",120,69.0,7,0
STU_04005,"Cyber Security, Python Programming, Deep Learning, Machine Learning",1463,76.0,16,1
STU_04006,"Machine Learning, Deep Learning",377,58.2,14,1
STU_04007,"Cloud Computing, Machine Learning, Blockchain, Web Development",754,87.4,28,1
STU_04008,"Deep Learning, Data Visualization, Cloud Computing, Python Programming, Cyber Security",68,63.1,9,0
STU_04009,"Web Development, Artificial Intelligence",962,85.9,37,1
STU_04010,"Cyber Security, Deep Learning, Data Science, Python Programming, Machine Learning",262,67.8,10,0
STU_04011,"Cloud Computing, Data Science, Data Visualization",1203,89.9,60,1
STU_04012,"Machine Learning, Cyber Security",581,61.2,14,0
STU_04013,"Machine Learning, Data Science, Cloud Computing, Python Programming",1017,90.6,28,1
STU_04014,"Data Visualization, Web Development, Cyber Security",1369,83.3,34,1
STU_04015,"Data Visualization, Python Programming, Cyber Security, Machine Learning",372,65.5,8,0
STU_04016,Cyber Security,402,68.8,15,0
STU_04017,"Data Science, Web Development",1335,83.8,43,1
STU_04018,"Python Programming, Cyber Security, Deep Learning",1188,97.1,31,1
STU_04019,"Cyber Security, Blockchain, Data Visualization",526,57.8,1,0
STU_04020,"Artificial Intelligence, Cloud Computing, Web Development",394,52.2,10,0
STU_04021,"Data Visualization, Deep Learning, Cloud Computing, Machine Learning",462,57.0,9,0
STU_04022,"Web Development, Deep Learning, Data Science, Machine Learning",450,35.3,1,0
STU_04023,"Web Development, Machine Learning, Deep Learning, Data Visualization",242,59.4,16,0
STU_04024,"Data Visualization, Cloud Computing, Blockchain",1335,72.4,23,1
STU_04025,"Cloud Computing, Cyber Security, Python Programming",2039,85.0,59,0
STU_04026,"Data Visualization, Blockchain",1418,80.5,33,1
STU_04027,"Blockchain, Data Visualization, Cyber Security",1446,66.0,45,1
STU_04028,"Web Development, Cyber Security",998,60.7,61,1
STU_04029,"Machine Learning, Data Visualization",1355,87.2,60,1
STU_04030,"Deep Learning, Machine Learning",1232,54.1,38,1
STU_04031,"Deep Learning, Machine Learning",583,76.1,51,1
STU_04032,Artificial Intelligence,1253,78.8,16,0
STU_04033,"Data Visualization, Cloud Computing",1107,99.9,45,1
STU_04034,"Cyber Security, Web Development, Machine Learning",453,48.0,7,0
STU_04035,"Deep Learning, Data Science, Machine Learning",411,53.2,3,0
STU_04036,"Python Programming, Deep Learning, Machine Learning",1229,100.0,23,1
STU_04037,"Deep Learning, Machine Learning",481,24.8,9,0
STU_04038,Data Visualization,1165,81.4,41,1
STU_04039,"Artificial Intelligence, Machine Learning",1424,94.4,60,1
STU_04040,"Blockchain, Web Development",1299,82.6,58,1
STU_04041,"Web Development, Data Visualization",172,52.0,3,0
STU_04042,Data Visualization,130,65.8,7,1
STU_04043,"Cloud Computing, Web Development",1300,76.4,45,1
STU_04044,"Cloud Computing, Machine Learning",801,79.3,59,1
STU_04045,"Machine Learning, Data Visualization",1328,82.2,42,1
STU_04046,"Artificial Intelligence, Web Development, Cloud Computing",420,51.5,3,0
STU_04047,"Artificial Intelligence, Cloud Computing, Data Visualization",65,36.1,11,0
STU_04048,"Blockchain, Data Science",561,72.4,15,0
STU_04049,"Deep Learning, Blockchain, Data Visualization, Machine Learning",1417,88.0,33,1
STU_04050,"Artificial Intelligence, Blockchain",1714,93.9,58,1
STU_04051,"Web Development, Cloud Computing, Machine Learning",362,51.9,17,0
STU_04052,"Python Programming, Cyber Security",338,67.7,8,0
STU_04053,Machine Learning,320,100.0,32,1
STU_04054,"Cyber Security, Deep Learning, Machine Learning",1489,86.3,56,1
STU_04055,Cloud Computing,1334,72.6,59,1
STU_04056,"Deep Learning, Web Development, Cyber Security",270,53.5,10,0
STU_04057,"Python Programming, Artificial Intelligence, Web Development, Cyber Security",410,53.6,19,0
STU_04058,Cloud Computing,293,42.9,16,0
STU_04059,"Web Development, Artificial Intelligence",1033,74.9,40,1
STU_04060,"Data Science, Deep Learning, Machine Learning",423,57.5,6,0
STU_04061,"Cyber Security, Deep Learning",1652,82.5,49,1
STU_04062,Web Development,98,37.1,6,0
STU_04063,"Deep Learning, Cyber Security, Python Programming, Machine Learning",1697,84.3,31,1
STU_04064,"Web Development, Artificial Intelligence, Machine Learning",304,78.1,12,0
STU_04065,"Cloud Computing, Artificial Intelligence, Web Development",1117,82.2,41,1
STU_04066,"Artificial Intelligence, Machine Learning",225,69.0,15,1
STU_04067,"Blockchain, Deep Learning, Machine Learning",310,44.7,13,1
STU_04068,"Artificial Intelligence, Data Visualization",258,67.7,18,0
STU_04069,Data Science,503,44.3,11,0
STU_04070,"Cloud Computing, Cyber Security",125,63.8,12,0
STU_04071,"Artificial Intelligence, Machine Learning, Python Programming",27,58.1,7,0
STU_04072,"Web Development, Data Visualization",1349,90.5,29,1
STU_04073,"Data Visualization, Blockchain, Python Programming",150,81.9,1,0
STU_04074,"Deep Learning, Data Science, Cloud Computing, Machine Learning",1264,81.8,41,0
STU_04075,"Machine Learning, Cyber Security",978,77.1,46,1
STU_04076,"Cyber Security, Cloud Computing",446,59.0,10,0
STU_04077,Artificial Intelligence,1289,96.9,38,0
STU_04078,"Artificial Intelligence, Blockchain",965,74.3,56,1
STU_04079,"Python Programming, Data Science, Blockchain",1042,100.0,51,1
STU_04080,Cloud Computing,1191,100.0,64,1
STU_04081,"Cyber Security, Deep Learning",1185,84.4,62,1
STU_04082,"Artificial Intelligence, Web Development, Data Science",1574,81.7,24,1
STU_04083,"Artificial Intelligence, Python Programming, Data Science",244,55.4,13,0
STU_04084,"Web Development, Machine Learning, Artificial Intelligence, Blockchain",771,85.1,31,1
STU_04085,"Artificial Intelligence, Web Development",474,50.3,6,0
STU_04086,Machine Learning,1149,84.0,37,1
STU_04087,"Data Visualization, Cyber Security, Deep Learning",385,37.7,4,1
STU_04088,"Data Science, Cyber Security, Deep Learning",426,49.7,19,1
